part	section_id	section_name	pages	entry_id	abaza	category	preverb	root	suffix	msd	translation	examples	comment	contributor	source	100%
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	82	928	А-гIвы-жвжва-ра	перех.	А-гIвы	жвжва		ра	разрывать кого, что-л. на многие мелкие куски	Акlьанджьа атолкъвынква агlвна- жвжвумца (й-а-гlв-на-жвжв-умца) йрылсуан. Т. Б., Амара, Тулона проходила, разрывая волны (на множество частей).		Daria Illarionova	А-Швы-жижва-ра перех. разрывать кого, что-л. на многие мелкие куски. АкТьанджьа атолкъвынква аг[вна- жвжвумца (й-а-гТв-на-жвжв-умца) йрылсуан. Т. Б., Амара, Тулона проходила, разрывая волны (на множество час- тей).	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	82	929	А-гIв-къ-ра	перех.	А-гIв	къ		ра	раздолбить что-л. надвое	Агъвы агlвикъытl (й-а-гlв-и-къы-тl). Аб. Т. Он раздолбил доску на две части.		Daria Illarionova	А-в-къ-ра перех. раздолбить что-л. надвое. Агъвы агвикъытГ (й-а-гТв-и-къы-ту). Аб. Т. Он раздолбил доску на две части.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	82	930	А-гIв-къкъ-ра	перех.	А-гIв	къкъ		ра	раздолбить что-л. на множество кусков	Агьвы агlвикъкъытl. Аб. Т. Он раздолбил доску на множество кусков.	показатель масдара не отделен	Daria Illarionova	А-в-къкъра перех. раздолбить что-л. на множе- ство кусков. Агьвы аМвикъкъыт!Г. Аб. Т. Он раздолбил доску на множество кусков.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	82	931	А-гIв-къьа-ра	неперех.	А-гIв	къьа		ра	лопнуть, треснуть надвое	Ахlахъв шхlахъвугьи йуыршрыквын й-а-гlв-къь-итl, АПА, 67. Камень и тот лопнет, если его накалить.		Daria Illarionova	А-Шв-къьа-ра неперех. лопнуть, треснуть надвое. АхТахъв шх1ахъвугьи йуыршрыквын й-а-гГТв-къь-итТ, АПА, 67. Камень и тот лопнет, если его накалить.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	82	932	А-гIв-къьа-ра	перех.	А-гIв	къьа		ра	разорвать кого, что-л. надвое	Ауат ацныхчылра й-а-гlв-на-къь-итl. Джьандра, 166. Их зависть разрывает надвое	показатель масдара не отделен	Daria Illarionova	А-Ув-къьара перех. разорвать кого, что-л. надвое. Ауат ацныхчылра й-а-в-на-къь-итГ. Джьандра, 166. Их зависть разрывает надвое,	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	82	933	А-гIв-къькъьа-ра	перех.	А-гIв	къькъьа		ра	разбить кого, что-л. во многих местах; потрескаться	Адзы Й-а-гlв-на-къькъьа-защачвква бжьыбыжьуан. Гъын, 4. Пальцы ног, которые потрескались от воды (вода их разбила во многих местах), пеклись.		Daria Illarionova	А-в-къькъьа-ра перех. разбить кого, что-л. во многих местах; потрескаться. Адзы Й-а-в-на-къькъьа-3 ащачвква бжьыбыжьуан. Гъын, 4. Пальцы ног, которые потрескались от воды (вода их разбила во многих местах), пеклись.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	82-83	934	А-гIв-па-ра	неперех.	А-гIв	па		ра	развернуться (прыгать, раздвинуться надвое)	Ачlвыла агlбпан (й-а-гlв-па-н) дкlылшвттl. АПА, 72. Земля разверзлась (раздвинулась цадвое), и ои пропал, провалился. Ацхlашвы агlвпатl (й-а-гlв-па-тl). АРС, 33. Лед раскололся (надвое).	ошибка в переводе (развериуться - развернуться)	Daria Illarionova	А-гв-на-ра неперех. АРС, 33. Развериуться (пры- гать, раздвинуться надвое). АчТвыла атвпан (й-а-Шв-па-н) дкылшвттГ. АПА, 72. Земля разверзлась (раздвинулась цадвое), и ои пропал, провалился. Ацх{ашвы агвпат! (й-а- в-па-т). АРС, 33. Лед раскололся (надвое).	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	935	А-гIвы-р-гъгъа-ра	перех.	А-гIвы-р	гъгъа		ра	разрезать кого, что-л. во многиих местах	Алыгажв ажьы пшдзата йргъ- гъун (й-й-р-гъгъ-ун). Т. Старик красиво разрезал тушу (мясо).	?? в словаре опечатка (многиих)	Daria Illarionova	А-Лвы-р-гьгъа-ра перех. АРС, 34. Разрезать кого, что-л. во многиих местах. Алыгажв ажьы пшдзата йргъ- гъун (й-й-р-гъгъ-ун). Т. Старик красиво разрезал тушу (мясо).	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	936	А-гIвы-р-са-ра	перех.	А-гIвы-р	са		ра	разрезать что-л. надвое	Нафиса аркъан тшыт агlвлырсатl (й-а-гlв-лы-р-са-тl). Нышв, 226. Нафиса разрезала кусок веревки надвое.	ошибка в примере (#26 - 226)	Daria Illarionova	А-Чвы-р-са-ра перех. разрезать что-л. надвое. На- фиса аркъан тшыт агвлырсат! (й-а-Тв-лы-р-са-т). Нышв, #26. Нафиса разрезала кусок веревки надвое.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	937	А-гIвы-р-сса-ра	перех.	А-гIвы-р	сса		ра	разрезать кого, что-л. на многие куски; раскраивать (материал)	Асы йщапl къьа- тlамазква агlвнарссун (й-а-гlв-на-р-сс-ун). Абзазара, 21. Снег разрезал его босые ноги.		Daria Illarionova	А-чЧвы-р-сса-ра перех. разрезать кого, что-л. на многие куски; раскраивать (материал). Асы ЙйщапГ къьа- Мамазква аг[внарссун (й-а-гИв-на-р-сс-ун). Абзазара, 21. Снег разрезал его босые ноги.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	938	А-гIвы-р-тIтIа-ра	перех.	А-гIвы-р	тIтIа		ра	раздавить (густое, спелое) надвое	Анышв агlвйыртlтlатl (й-а-гlв-ны-р-тlтlа-тl). Аб. Т. Он раздавил глину.	ошибка в переводе (вадвое - надвое)	Daria Illarionova	А-гТвыер-т1тТа-ра перех. раздавить (густое, спелое) вадвое. Анышв агвйырт!тЕатГ (й-а-гв-ны-р-тТа-т]). Аб. Т. Он раздавил глину.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	939	А-гIвы-р-ффа-ра	перех.	А-гIвы-р	ффа		ра	разрезать (ткань) надвое	Ас агlвлырффатl (и-а-гlв-лы-р-ффа-тl). Аб. Т. Она разрезала ткань на две части,	ошибка в переводе (надрое - надвое)	Daria Illarionova	А-Мвы-р-ффа-ра перех. разрезать (ткань) надрое, Ас ввлырффатГ (и-а-гв-лы-р-ффа-тЮ. Аб. Т. Она разреза- ла ткань на две части,	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	940	А-гIв-ры-шIа-ра	перех.	А-гIв-ры	шIа		ра	перегнуть что-л. надвое	Асальамшвъа дгlапхьатl, уадыргlвана псайспадза й-а-гlвы-л-ры-шlа-н конверткl йталцlатl. Джьандра, 148—149. Она прочла письмо, затем, медленно перегнув его надвое, вло. жила в конверт.		Daria Illarionova	А-Пв-ры-нТа-ра перех. перегнуть что-л. надвое. Асальамшвъа дгГапхьат[, уадырвана псайспадза й-в-гвы- я-ры-ша-н конвертк] йталщат!. Джьандра, 148—149. Она прочла письмо, затем, медленно перегнув его надвое, вло. жила в конверт.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	941	А-гIв-тш-ра	неперех.	А-гIв	тш		ра	поломаться, расколоться надвое	Ачlахъва агlвтигытl (й-а-гlв-тшы-тl). Аб. Т. Хлеб раскололся надвое.		Daria Illarionova	А-в-тш-ра неперех. АРС, 33. Поломаться, раско- лоться надвое. Ачахъва агвтигыт! (й-а-гИв-тшы-т!). Аб. Т. Хлеб раскололся надвое,	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	942	А-гIв-тш-ра	перех.	А-гIв	тш		ра	поломать, расколоть что-л. надвое	Ачlахъва агlвылтшытl (й-а-г1lвы-л-тшы-тl). Она расколола хлеб надвое.		Daria Illarionova	А-гв-тш-ра перех. поломать, расколоть что-л. на. двое. АчЧахъва аг\вылтшытГ (й-а-“1вы-л-тшы-т!). Она рас- колола хлеб надвое.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	943	А-гIв-тIтIа-ра	неперех.	А-гIв	тIтIа		ра	разойтись надвое (о густой массе)	Анышв агlвтТатЕ (й-а-гlв-тlтlатl). Аб. Т. Глина разошлась надвое.		Daria Illarionova	Ач в-тИЧа-ра неперех. разойтись надвое (о густой массе). Анышв аг[втТатЕ (й-а-г@в-ттТат]). Аб. Т. Глина разошлась надвое,	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	944	А-гIвы-хъва-ра	неперех.	А-гIвы	хъва		ра	согнуться надвое	Алыгажа д-а-гlвы-хъва-тд. Аб. Т. Старик согнулся (надвое). Абаца агlвыхъватl (й-а-гlвы-хъва-тl). Аб. Т. Хворостина согнулась надвое		Daria Illarionova	А-квы-хъва-ра неперех. согнуться надвое. Алыгажа д-а-]вы-хъва-тГ. Аб. Т. Старик согнулся (надвое). Абаца атвыхъватЕ (й-а-гТвы-хъва-т!). Аб. Т. Хворостина согнулась надвое,	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	945	А-гIвы-хIа-ра	неперех.	А-гIвы	хIа		ра	разойтись, расколоться надвое	Амшlы агlвыхТатГ (й-а-гlвы-хlа-тl). Аб. Т. Дерево раскололось надвое. Атдзы абльын агlвыхlун (й-а-гlвы- хlун). Аб. Т. Стена дома расходилась надвое.		Daria Illarionova	АЧвы-ха-ра неперех. разойтись, расколоться на- двое. Амиы авыхТатГ (й-а-гГвы-х{а-тТ). Аб. Т. Дерево раскололось надвое. Атдзы абльын айвыхун (й-а-гвы- х1ун). Аб. Т. Стена дома расходилась надвое,	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	946	А-гIв-хIва-ра	перех.	А-гIв	хIва		ра	растащить, растолкать кого, что-л. надвое	й-а-гlв-и-хlва-н дрылстl. Аб. Т, Оп прошел, грубо растолкав их.		Daria Illarionova	А-Чв-хИва-ра перех. АРС, 33. Растащить, растол- кать кого, что-л. надвое. И-а-Чв-и-Хва-н дрылст/Г. Аб. Т, Оп прошел, грубо растолкав их.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	83	947	А-гIв-ц-ра	неперех.	А-гIв	ц		ра	лопнуть, треснуть надвое	Ачlвыца агlвцытl (й-а-гlв-цы-тl). АРС, 34, Стекло лопнуло надвое.	ошибка в примере (лоииуло - лопнуло)	Daria Illarionova	Ачв-ц-ра неперех. АРС, 34. Лопнуть, треснуть надвое. АчТвыца авцытЕ (й-а-гв-цы-11). АРС, 34, Стекло лоииуло надвое.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	948	А-гIв-цц-ра	неперех.	А-гIв	цц		ра	разбиться, лопнуть, треснуть во многих местах	Абльын агlвицытl (й-а-гlв-ццы-тl). Аб. Т. Стена треснула во многих местах.		Daria Illarionova	А-гТв-цц-ра неперех. разбиться, лопнуть, треснуть во многих местах. Абльын агвицыт! (й-а-гв-ццы-т). Аб. Т. Стена треснула во многих местах.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	949	А-гIвы-чв-ра	перех.	А-гIвы	чв		ра	разрезать, рассекать кого, что-л. надвое	Айхарш щамхъала й-а-гlв-и-чвитl. АПА, 31. Он коленями рассекает каленое железо надвое.		Daria Illarionova	А-“вы-чв-ра перех. разрезать, рассекать кого, что-л. надвое. Айхарш щамхъала й-а-г1з-и-чвит!. АПА, 31. Он коленями рассекает каленое железо надвое.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	950	А-гIв-чIва-ра	перех.	А-гIв	чIва		ра	переломать, рассечь что-л. надвое	Азар чlвхlвчlвы  агlвхlчТвапl (й-а-гlв-хl-чlва-пl). А. тш., 79. Мы рассечем кизиловую занозу.		Daria Illarionova	А-гИв-чва-ра перех. АРС, 34. Переломать, рассечь что-л. надвое. Азар чвхввы  агвх1чТвап! (й-а-гТв-х1- чТва-п). А. тш., 79. Мы рассечем кизиловую занозу.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	951	А-гIв-чIвчIва-ра	перех.	А-гIв	чIвчIва		ра	переломать, рассечь что-л. во многих местах	Йамуыхуаз ацква агlвичlвчlватl (й-а-гlв-и-чlвчlва-тl). Аб. Т. Он переломал (во многих местах) негодные спицы (колес).		Daria Illarionova	АжТв-ч1вчТва-ра перех. переломать, рассечь что-л. во многих местах. Йамуыхуаз ацква атвичТвчТват! (й-а- в-и-ч{вчТва-т]). Аб. Т. Он переломал {во многих местах} негодные спицы (колес).	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	952	А-гIв-ша-ра	перех.	А-гIв	ша		ра	разделить что-л. на две части	Кlвастхахъакl аlвыршатl (й-а-гlвы-р-ша-тl). АПА, 109. Они поделили одну головешку на две части, т. е. они родственники.		Anna Kuznetsova	А-в-ша-ра перех. АРС, 34. Разделить что-л. на две части. КТвастхахъакТ а выршатТ (й-а-Твы-р-ша-т]). АПА, 109. Они поделили одну головешку на две части, т, е. они родственники.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	953	А-гIв-шша-ра	перех.	А-гIв	шша		ра	делить кого, что-л. много раз	Ауасамца хl-а-гlвы-р-шш-ун. А. тш., 64. Они нас так много раз делили.	ошибка в примере (хl-а-гlвы-р-шш-ун -х1-а-гвы-р-шиш-ун)	Anna Kuznetsova	А-Тв-шиша-ра перех. делить кого, что-л. много раз. Ауасамца х1-а-гвы-р-шиш-ун. А. тш., 64. Они нас так мно- го раз делили.	
2	17	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	954	А-гIв-щща-ра	неперех.	А-гIв	щща		ра	трескаться	Й-а-гlв-щща-з абльынква щыхх уара унапlыла. Ашахв, 62. Ты замазывай своими руками потрескавшиеся стены. Сна-пlква агlвщщатl (й-а-гlв-щща-тl). АРС, 34. Мои руки потрескались.		Anna Kuznetsova	Алв-щша-ра неперех. АРС, 34, трескаться. Й-а- "1в-щща-з абльынква щыхх уара унапТыла. Ашахв, 62. Ты замазывай своими руками потрескавшиеся стены. Сна- Шква агвщщатГ (й-а-г1в-щща-т. АРС, 34. Мои руки пот- рескались.	
2	18	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	955	А-гIв-га-ра	перех.	А-гIв	га		ра	пронести кого, что-л. мимо кого, чего-н.	Йачlвыйа й-а-гlвы-р-га-уа? Джьандра, 114. Что они проносят мимо?		Anna Kuznetsova	А-Шв-га-ра перех. пронести кого, что-л. мимо ко- го, чего-н. Йа`Лвыйа й-а-Твы-р-га-уа? Джьандра, 114. Что они проносят мимо?	
2	18	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	956	А-гIв-гьажь-ра	неперех.	А-гIв	гьажь		ра	прокатиться мимо кого, чего-л.	Игlашlамсуа й-ры-гlв-гьажь-тl. Аб. Т. То прокатилось мимо, не останавливаясь,		Anna Kuznetsova	Ал1в-гьажь-ра неперех. прокатиться мимо кого, чего-л. ИТашТамсуа й-ры-!в-тьажь-1Т. Аб. Т. То прокати- лось мимо, не останавливаясь,	
2	18	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	957	А-гIв-къьа-ра	неперех.	А-гIв	къьа		ра	проскочить, пробежать мимо кого, чего-л. 	Саргьи с-йы-гlв-къьа-тl. Сгвы, 38. И я пробежал мимо него.	ошибка в примере (с-йы-гlв-къьа-тl -  с-йы-гТв-къьз-тТ)	Anna Kuznetsova	АжТв-къьа-ра неперех. проскочить, пробежать ми- мо кого, чего-л. Саргьи с-йы-гТв-къьз-тТ. Сгвы, 38. И я про- бежал мимо него.	
2	18	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	958	А-гIв-па-ра	неперех.	А-гIв	па		ра	прыгать мимо кого, чего-л. 	Йалагылаз д-ры-гlв-па-тl. Аб. Т. Он прыгнул мимо тех, кто стоял.		Anna Kuznetsova	А-т1в-па-ра неперех. АРС, 33. Прыгать мимо кого, чего-л. Йалагылаз д-ры-гТв-па-тТ. Аб. Т. Он прыгнул мимо тех, кто стоял.	
2	18	ПРЕВЕРБ гIв(ы)+ КОРНИ	84	959	А-гIв-пссгIа-ра	неперех.	А-гIв	пссгIа		ра	пролететь мимо кого, чего-л.	Йхъылпа йхъипгlан д-йы-гlв-псстгlа-тl. Ком., 27.УН. 1985, 6. Он выхватил его шапку и пролетел мимо него.		Anna Kuznetsova	Ач[в-исстТа-ра неперех. пролететь мимо кого, че- го-л. Йхъылпа йхъип ан д-йы-гв-псстГа-1. Ком., 27.УН. 1985, 6. Он выхватил его шапку и пролетел мимо него.	
2	18	ПРЕВЕРБ гIв(ы)+ КОРНИ	84-85	960	А-гIв-пIла-ра	неперех.	А-гIв	пIла		ра	сыпаться (о мелких предметах) мимо кого, чего-л. 	Анартыхв цыраква уыгlвпlлун (й-уы-гlв-пlл-ун). Аб. Т. Кукурузные зерна сыпались мимо тебя.	ошибки в примере ( уыгlвпlлун -уыгвлун, й-уы-гlв-пlл-ун - -уы-в-Шл-ун)	Anna Kuznetsova	А-Тв-пла-ра неперех. сыпаться (о мелких пред- метах) мимо кого, чего-л. Анартыхв цыраква уыгвлун {-уы-в-Шл-ун). Аб. Т. Кукурузные зерна сыпались мимо тебя.	
2	18	ПРЕВЕРБ гIв(ы)+ КОРНИ	85	961	А-гIвы-с-ра	неперех.	А-гIвы	с		ра	пройти мимо кого, чего-л. 	Ас-йатгьи д-хlы-гlв-с-итl. Нышв, 214. И Асият проходит мимо нас. Азаман псайспадза й-а-гlв-с-уан. Нышв, 234. Время медленно шло (проходило мимо того).  Ихъа агlвыстl (й-а-гlвы-с-тl). Аб. Т, У него сотрясение мозга.	ошибки в примере ( псайспадза - леайспадза, агlвыстl аМвыстГ) 	Anna Kuznetsova	А-Твы-с-ра неперех. пройти мимо кого, чего-л. Ас- Йатгьи д-кТы-гТв-с-итГ. Нышв, 214. И Асият проходит ми- мо нас. Азаман леайспадза й-а-гв-с-уан. Нышв, 234. Время медленно шло (проходило мимо того). Ихъа аМвыстГ (й-а- мвы-с-л[). Аб. Т, У него сотрясение мозга.	
2	18	ПРЕВЕРБ гIв(ы)+ КОРНИ	85	962	А-гIв-ца-ра	перех.	А-гIв	ца		ра	гнать кого, что-л. мимо кого, чего-н. 	Арахв акыт й-а-гlвы-р-ц-ун. Аб. Т. Они гнали скот мимо селения.		Anna Kuznetsova	АлТв-ца-ра перех. АРС, 34. Гнать кого, что-л, ми- мо кого, чего-н. Арахв акыт Й-а-Чвы-р-ц-ун. Аб. Т. Они гнали скот мимо селения.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	963	ГIвна-ба-ра	перех.	ГIвна	ба		ра	увидеть в помещении	Уызджьа-гlван йунагlва д-ы-гlвна-й-ба-тl. Аб. Т. Не дай бог увидеть его в доме (он его увидел в доме).	ошибка в превербе (гувна - гlвна)	Anna Kuznetsova	Гувна-ба-ра перех. увидеть в помещении. Уызджьа- ван йунагва д-ы-чТвна-й-ба-тГ. Аб. Т. Не дай бог увидеть его в доме (он его увидел в доме).	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	964	ГIвна-багIва-ра	неперех.	ГIвна	багIва		ра	разбогатеть в помещении	Шв-ы-гlвна-багlва-тl! Т. Чтобы вы разбогатели в своем доме!	ошибка в превербе (гевна - гlвна)	Anna Kuznetsova	ГЕвна-бава-ра неперех. разбогатеть в помещении. Шв-ы-Гвна-багТва-тИ! Т. Чтобы вы разбогатели в своем доме!	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	965	ГIвна-бга-ра	неперех.	ГIвна	бга		ра	нахлынуть, зайти в помещение	Йшнайуаз агвып атдзы й-гlвна-бга-тl. Аб, Т. Группа людей нахлынула в дом.		Anna Kuznetsova	ГЕвна-бга-ра неперех. нахлынуть, зайти в помеще- ние. Ишнайуаз агвып атдзы й-Твна-бга-тГ. Аб, Т. Группа людей нахлынула в дом.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	966	ГIвна-бгIа-ра	неперех.	ГIвна	бгIа		ра	гнить в помещении	Ачвай-дза абора йгlвнабгlитl. (й-й-гlвна-бгl-итl). Аб. Т. Зеленая трава в сарае гниет.		Anna Kuznetsova	ГЧвна-бга-ра неперех. гнить в помещении. Ачвай- дза абора ИМвнабгТитТ. (й-й-гТвна-бгТ-ит!). Аб. Т. Зеленая траза в сарае гниет.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	967	ГIвна-бзаза-ра	неперех.	ГIвна	бзаза		ра	жить в помещении	Апещ чкlвынкl д-ы-гlвна-бзаз-ун. Унапы, 149. В комнате жил парень,		Anna Kuznetsova	ГШвиа-бзаза-ра неперех. АРС, 197. Жить в поме- щении. Апещ чвынк!Г д-ы-Мвяа-бзаз-ун. Унапы, 149. В комнате жил парень,	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	968	ГIвна-бкъа-ра	перех.	ГIвна	бкъа		ра	избивать, исколоть кого-л. в помещении	Абора Й-ы-гlвна-р-бкъ-ун. Аб. Т. Они избивали его в сарае. 		Anna Kuznetsova	ГЧвна-бкъа-ра перех. АРС, 197. Избивать, иско- лоть кого-л. в помещении, Абора Й-ы-гвна-р-бкъ-ун. Аб. Т. Они избивали его в сарае. . р	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	969	ГIвна-блыгьа-ра	неперех.	ГIвна	блыгьа		ра	вкатиться, ввалиться в помещение	Апещ д-ы-гlвна-блыгъа-тl. АРС, 197. Он ввалился в комнату.	ошибки в примере ( д-ы-гlвна- д-ы-вна, вкатитьсйя - вкатиться)	Anna Kuznetsova	ГИвна-блысьа-ря нелерех. АРС, 197. Вкатитьсйя, ввалиться в помещение. Анещ д-ы-вна-блыгьа!. АРС, 197. Он ввалился в комнату.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	970	ГIвна-был-ра	неперех.	ГIвна	был		ра	гореть в помещении	Атдзы йыгlвнаэ гьыгlвнамблытl (й-гь-ы-гlвна-м-блы-тl). Аб. Т. Не сгорело то, что находилось в доме (в доме то не сгорело)		Daria Sosnovskaya	ГШвна-был-ра неперех. АРС, 197. Гореть в помеще- нии, Атдзы йывназ гьыгвнамблытТ (й-гь-ы-гГвна-м-блыет 1), Аб, Т. Не сгорело то, что находилось в доме (в доме то не сгорело).	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	971	ГIвна-был-ра	перех.	ГIвна	был		ра	сжигать что-л. в помещении	Амацlауырта й-ы-гlвна-р-блы-тl. Аб. Т. Они то сожгли в кухне.		Daria Sosnovskaya	Чвна-был-ра перех. АРС, 197. Сжигать что-л. в помещеним Амащауырта й-ы-г1вна-р-блы-11. Аб. Т. Они то сожгли в кухне.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	972	ГIвна-га-ра	перех.	ГIвна	га		ра	занести кого, что-л. в помещение	Атзды й-ы-гlвна-р-га-х-тl. Аб. Т. Они то занесли в дом.		Daria Sosnovskaya	РЕвна-га-ра перех. АРС, 197. Занести кого, что-л. в помещение. Атдзы Й-ы-Швна-р-га-х-11. Аб. Т, Они то за- несли в дом.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	85	973	ГIвна-гыла	неперех.	ГIвна	гыла		ра	стоять в помещении	Амацlауырта д-ы-гlвна-гыла-пl. Кыткl, 64. Он находится (стоит) на кухне.	отсутствует суффикс масдара	Daria Sosnovskaya	ГШвна-гыла неперех. стоять в помещении. АмацТау- ырта д-ы-Твна-гыла-пТ, КыткТ, 64. Он находится (стоит) на кухне.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	86	974	ГIвна-гыл-ра	неперех.	ГIвна	гыл		ра	стать, встать в помещении	Апещ уыжвгьи чвартагъвыкl гlвнагылуаштl (й-ы-гlвна-гыл-уашти). Аб. Т. В комнате стоит ещё одна кровать		Daria Sosnovskaya	ГЛвна-гыл-ра неперех. АРС, 197. Стать, встать в помещении. Апещ уыжвгьи чвартагьвыкТ Гвнагылуаши! (й-ыхТвна-гыл-уаштТ, Аб. Т. В комнате станет еще одна кровать.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	86	975	ГIвна-гва-ра	перех.	ГIвна	гва		ра	запихать, втиснуть кого, что-л. в помещение	Йрымаз зымгlва пещкl й-ы-гlвна-р-гва-тl. Аб. Т. Все, что у них было, они запихали в одну комнату.		Daria Sosnovskaya	Пвна-гва-ра перех. залихать, втиснуть кого, что-л. в помещение. Йрымаз зымгва пещк! й-ы-“вна-р-гва-т!. Аб. Т. Все, что у них было, они запихали в одну комнату.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	86	976	ГIвна-гвыгъь-ра	неперех.	ГIвна	гвыгъь		ра	сильно устать, утомиться в помещении	Атдзы д-ы-гlвна-гвыгъь-тl. Аб. Т. Он сильно устал в помещении.		Daria Sosnovskaya	Гвна-гвыгъь-ра неперех. сильно устать, утомиться в помещении. Атдзы д-ы-Твна-гвыгъь-тТ, Дб. Т. Он сильно устал в помещении.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	86	977	ГIвна-гвыргъьа-ра	неперех.	ГIвна	гвыргъьа		ра	радоваться в помещении	Швтыдзгьи щарда шв-ы-гlвна-гвыргъь-тl! Аб. Т. Чтобы вы долго радовались в своем доме!		Daria Sosnovskaya	Мвна-квыргъьа-ра неперех. радоваться в помеще- нии. Швтыдзгьи щарда шв-ы-вна-гвыргъьа-т Аб. Т. Что- бы вы долго радовались в своем доме!	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	86	978	ГIвна-гвычIа-ра	перех.	ГIвна	гвычIа		ра	растоптать кого, что-л. в помещении	Асараква ачва гlвнаргвычlатl (я-гlвна-р-гвычlа-тl). Аб. Т. Ягнята в помещении сено растоптали.		Daria Sosnovskaya	Гвна-гвычТа-ра перех. растоптать кого, что-л. в помещении. Асараква ачва  ГШвнаргвычТат[  (й-гвна-р- гвъгчТа-т1). Аб. Т. Ягнята в помещении сено растоптали,	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	86	979	ГIвна-гъыз-ра	неперех.	ГIвна	гъыз		ра	стонать в помещении	Тширычмазагlвын д-ыгlв-на-гъыз-уан. Аб. Т. Притворившись больным, он стонал в помещении.		Daria Sosnovskaya	ГТвна-гъыз-ра неперех. стонать в помещении. Тши- рычмазагвын д-ыгв-на-гъыз-уан. Аб. Т. Притворившись больным, он стонал в помещении.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	86	980	ГIвна-гъырдз-ра	неперех.	ГIвна	гъырдз		ра	моросить в помещении	Йахъа абора й-ы-гlвна-гъырдзы-тl. Аб. Т. Вчера ночью моросило в сарае.		Daria Sosnovskaya	Гшна-гъырда-ра неперех. моросить в помещение. Йахъа абора й-ы-гТвна-гъырдзы-11, Аб. Т. Вчера ночью мо- росило в сарае.	
2	19	ПРЕВЕРВ гIвна+ КОРНИ	86	981	ГIвна-гъьгъьа-ра	перех.	ГIвна	гъьгъьа		ра	соскоблить что-л. с чего-н. в помещении	Ачуан амацlауырта й-ы-гlвна-л-гъьгъь-ун. Аб. Т. Она с котла соскабливала (грязь) в кухне.		Daria Sosnovskaya	ГЛвна-гъьсъьа-ра перех. соскоблить что-л. с чего-н. »з помещении. Ачуан амац!ауырта Й-ы-гТвна-л-гъьгъь-ун. Аб. Т. Она с котла соскабливала (грязь) в кухне.	
